gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
CIP_CT,Oahu,multiple,2030,2.2140990371389315,9790.478595349994,2798.714667125178,113.0,4008559.9753119107,1694967.0099513936,2580.4254317554946,0.002236734793246587,0.0,0.0
CIP_CT,Oahu,multiple,2035,19.687909215956015,87057.5572875407,17805.25970029824,113.0,4008559.9753119107,1694967.0099513936,294.11881571751036,0.019889187796456154,0.0,0.0
CIP_CT,Oahu,multiple,2040,32.93635488308116,145640.5843111449,29693.18377511751,113.0,4008559.9753119107,1694967.0099513936,177.59000928724703,0.033273078436862204,0.0,0.0
CIP_CT,Oahu,multiple,2045,19.06233837689136,84291.35857329893,0.0,113.0,4008559.9753119107,1694967.0099513936,303.6258317003218,0.019257221458046796,0.0,0.0
CIP_CT,Oahu,multiple,2050,27.1184456671252,119914.49225606213,0.0,113.0,4008559.9753119107,1694967.0099513936,214.74097553382018,0.02739569005043561,0.0,0.0
CentralTrackingPV,Oahu,SUN,2020,432.9359325474181,0.0,0.0,185.7,40336367.23039165,3462172.287805924,101.16633022462385,0.26613844969387573,0.0,0.0
CentralTrackingPV,Oahu,SUN,2023,1085.3272397135945,0.0,0.0,450.70000000000005,80002762.85529722,7331666.194188738,80.46829182370145,0.27489639143615124,0.0,0.0
CentralTrackingPV,Oahu,SUN,2025,1872.0771075405617,0.0,0.0,777.7,125215272.37462887,11694368.948366325,73.13247983832244,0.2747941781762171,0.0,0.0
CentralTrackingPV,Oahu,SUN,2030,4228.023468594334,0.0,0.0,1909.8019869008701,245089062.14499077,23231547.54123261,63.462422022796915,0.2527231012430696,0.0,0.0
CentralTrackingPV,Oahu,SUN,2035,4503.33942385965,0.0,0.0,2045.8672172214888,258829871.27751452,24556591.90055853,62.92807103915621,0.25127722785671763,0.0,0.0
CentralTrackingPV,Oahu,SUN,2040,4569.808674475097,0.0,0.0,2399.2063080816783,292657678.95320743,27837581.768115386,70.13319015114692,0.21743343002488905,0.0,0.0
CentralTrackingPV,Oahu,SUN,2045,6387.564015947389,0.0,0.0,3629.1399471055847,401570319.5818004,38515888.87182404,68.89734605475444,0.20092197739708811,0.0,0.0
CentralTrackingPV,Oahu,SUN,2050,4680.976499631361,0.0,0.0,3629.1399471055843,381327036.24918485,36801129.598028414,89.3249871859305,0.14724095948112995,0.0,0.0
DistBattery,Oahu,Battery,2020,-6.774708815834323,0.0,0.0,38.097,1358279.7920672877,1441376.0452705438,45.91678834789966,0.1826998786398433,67.74708815834323,60.972379342508916
DistBattery,Oahu,Battery,2023,-9.96926471467846,0.0,0.0,63.893,2107072.92966046,2235978.525328866,48.40490112235481,0.16030543650801557,99.69264714678461,89.72338243210615
DistBattery,Oahu,Battery,2025,-11.59969090549452,0.0,0.0,72.167,2310698.992901678,2452061.9357298473,45.62153104322528,0.16513767589521497,115.99690905494515,104.39721814945062
DistBattery,Oahu,Battery,2030,-16.953251537450253,0.0,0.0,105.554,2979467.0924941036,3161743.6406505327,40.2493142167943,0.16501245033169543,169.53251537450146,152.5792638370512
DistBattery,Oahu,Battery,2035,-23.161797341944123,0.0,0.0,150.443,3179570.508508658,3374088.896837558,31.439027275017235,0.1581753031522525,231.61797341944086,208.4561760774967
DistBattery,Oahu,Battery,2040,-27.556706528635424,0.0,0.0,199.16500000000002,3678242.074702574,3903267.976263823,30.569328188314724,0.142151908165059,275.56706528635465,248.01035875771925
DistBattery,Oahu,Battery,2045,-30.231488186703807,0.0,0.0,250.288,4384875.885388151,4653131.92436118,33.21778550133763,0.12409603391702516,302.3148818670375,272.0833936803337
DistBattery,Oahu,Battery,2050,-26.515646610927227,0.0,0.0,250.28799999999998,4073199.243771782,4322387.664069669,35.18085013909229,0.10884302356668907,265.15646610927223,238.64081949834497
FlatDistPV,Oahu,SUN,2020,655.7206100977032,0.0,0.0,370.7,100723863.79825702,3146724.3657138525,158.40677655151637,0.20192595339734373,0.0,0.0
FlatDistPV,Oahu,SUN,2023,782.1373699076773,0.0,0.0,442.21299999999997,114126961.1421768,3963270.1371173095,150.98400335126973,0.20190516309788334,0.0,0.0
FlatDistPV,Oahu,SUN,2025,865.9444003193657,0.0,0.0,489.62199999999996,122194296.36106294,4454749.702656982,146.25540163665346,0.20189472795968785,0.0,0.0
FlatDistPV,Oahu,SUN,2030,931.6306380085517,0.0,0.0,631.3519999999999,140197074.78567082,5551518.025599551,156.4446110561817,0.16844886759372116,0.0,0.0
FlatDistPV,Oahu,SUN,2035,1088.7260207974368,0.0,0.0,743.0663634902808,153561259.61971068,6365693.162471163,146.89366261774782,0.1672579979864748,0.0,0.0
FlatDistPV,Oahu,SUN,2040,958.2765780968767,0.0,0.0,743.0663634902808,153561259.61971068,6365693.162471163,166.89018226845778,0.14721740723383903,0.0,0.0
FlatDistPV,Oahu,SUN,2045,873.5078444085415,0.0,0.0,837.6253335694054,142364821.67630535,7566152.171526759,171.6423897135708,0.11904547696480439,0.0,0.0
FlatDistPV,Oahu,SUN,2050,802.6566101060437,0.0,0.0,868.2896409805309,102553590.16174936,6247787.227092495,135.55158709085748,0.10552638495561312,0.0,0.0
H-Power,Oahu,MSW,2020,374.92800000000017,58778202.422453165,0.0,73.0,12417915.58380562,5952591.532472232,205.7693998280496,0.5863013698630137,0.0,0.0
H-Power,Oahu,MSW,2023,374.9280000000001,58778202.42245315,0.0,73.0,12417915.58380562,5952591.532472232,205.76939982804956,0.5863013698630138,0.0,0.0
H-Power,Oahu,MSW,2025,374.9280000000001,58778202.42245315,0.0,73.0,12417915.58380562,5952591.532472232,205.76939982804956,0.5863013698630138,0.0,0.0
H-Power,Oahu,MSW,2030,374.9280000000001,58778202.42245315,0.0,73.0,12417915.58380562,5952591.532472232,205.76939982804956,0.5863013698630138,0.0,0.0
H-Power,Oahu,MSW,2035,374.9280000000001,58778202.42245315,0.0,73.0,12417915.58380562,5952591.532472232,205.76939982804956,0.5863013698630138,0.0,0.0
H-Power,Oahu,MSW,2040,374.9280000000001,58778202.42245315,0.0,73.0,12417915.58380562,5952591.532472232,205.76939982804956,0.5863013698630138,0.0,0.0
H-Power,Oahu,MSW,2045,374.9280000000001,58778202.42245315,0.0,73.0,12417915.58380562,5952591.532472232,205.76939982804956,0.5863013698630138,0.0,0.0
H-Power,Oahu,MSW,2050,374.9280000000001,58778202.42245315,0.0,73.0,12417915.58380562,5952591.532472232,205.76939982804956,0.5863013698630138,0.0,0.0
Hawaii_Cogen,Oahu,multiple,2020,92.74499999999998,5496965.903701579,34628.99290000002,12.2,415880.8885206141,230895.72025838512,66.24338252715057,0.8678138333707607,0.0,0.0
Hawaii_Cogen,Oahu,multiple,2023,92.74499999999998,5496965.903701577,34628.99290000001,12.2,415880.8885206141,230895.72025838512,66.24338252715053,0.8678138333707611,0.0,0.0
Hawaii_Cogen,Oahu,multiple,2025,92.74499999999996,5496965.903701577,34628.99290000001,12.2,415880.8885206141,230895.72025838512,66.24338252715053,0.867813833370761,0.0,0.0
Hawaii_Cogen,Oahu,multiple,2030,92.74499999999996,5496965.903701577,34628.99290000001,12.2,415880.8885206141,230895.72025838512,66.24338252715053,0.867813833370761,0.0,0.0
Hawaii_Cogen,Oahu,multiple,2035,92.74499999999996,5496965.903701577,34628.99290000001,12.2,415880.8885206141,230895.72025838512,66.24338252715053,0.867813833370761,0.0,0.0
Hawaii_Cogen,Oahu,multiple,2040,92.74499999999996,5496965.903701577,34628.99290000001,12.2,415880.8885206141,230895.72025838512,66.24338252715053,0.867813833370761,0.0,0.0
IC_Barge,Oahu,multiple,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_Barge,Oahu,multiple,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_Barge,Oahu,multiple,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_Barge,Oahu,multiple,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_Barge,Oahu,multiple,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_Barge,Oahu,multiple,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_Barge,Oahu,multiple,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_Barge,Oahu,multiple,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_MCBH,Oahu,multiple,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_MCBH,Oahu,multiple,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_MCBH,Oahu,multiple,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_MCBH,Oahu,multiple,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_MCBH,Oahu,multiple,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_MCBH,Oahu,multiple,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_MCBH,Oahu,multiple,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_MCBH,Oahu,multiple,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IC_Schofield,Oahu,multiple,2020,1.1606497936726272,26332.564940014196,0.0,48.84,10604469.729631249,1821761.901489024,10728.95912612608,0.0027128228641296027,0.0,0.0
IC_Schofield,Oahu,multiple,2023,1.877059698148205,42586.31386248508,703.694721646684,48.84,10604469.729631249,1821761.901489024,6642.739150642754,0.004387310017399572,0.0,0.0
IC_Schofield,Oahu,multiple,2025,0.0,0.0,0.0,48.84,10604469.729631249,1821761.901489024,0.0,0.0,0.0,0.0
IC_Schofield,Oahu,multiple,2030,1.058928742082282,24024.740296119227,343.03060488196775,48.84,10604469.729631249,1821761.901489024,11757.407157477044,0.0024750670862696803,0.0,0.0
IC_Schofield,Oahu,multiple,2035,3.395379368586359,77033.6135901674,1091.3137305720184,48.84,10604469.729631249,1821761.901489024,3682.435418082922,0.00793612580961961,0.0,0.0
IC_Schofield,Oahu,multiple,2040,13.494586186568245,306162.1765959285,4467.853470649076,48.84,10604469.729631249,1821761.901489024,943.5186549395124,0.03154131603560654,0.0,0.0
IC_Schofield,Oahu,multiple,2045,31.599099312242114,716913.3525217955,0.0,48.84,10604469.729631249,1821761.901489024,415.9341648877362,0.07385755769524688,0.0,0.0
IC_Schofield,Oahu,multiple,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kahe_1,Oahu,multiple,2020,330.24727710701677,3457568.461258929,275386.085378831,82.1,2872396.971693493,876086.9790375899,21.820172069594044,0.45918953540761714,0.0,0.0
Kahe_1,Oahu,multiple,2023,60.80046009926216,636558.6269500668,51372.603687232404,82.1,2872396.971693493,876086.9790375899,72.12186504053054,0.0845394858971159,0.0,0.0
Kahe_1,Oahu,multiple,2025,23.356951994317576,244538.76281475462,22279.712710401553,82.1,2872396.971693493,876086.9790375899,170.95649785628206,0.0324764765019794,0.0,0.0
Kahe_1,Oahu,multiple,2030,11.285579092159566,118155.89420726529,9006.726353309718,82.1,2872396.971693493,876086.9790375899,342.6177614248097,0.01569193806995529,0.0,0.0
Kahe_2,Oahu,multiple,2020,328.2850003393563,3437024.1396719106,269660.46898255695,82.1,2875035.5180343785,876086.9790375899,21.89605565077087,0.45646110425997394,0.0,0.0
Kahe_2,Oahu,multiple,2023,501.32168322723066,5248655.056465516,396068.1607225202,82.1,2875035.5180343785,876086.9790375899,17.952101125173577,0.697058497582343,0.0,0.0
Kahe_2,Oahu,multiple,2025,340.1221454426525,3560954.7287112246,270572.3899806584,82.1,2875035.5180343785,876086.9790375899,21.49838616437891,0.4729199626286193,0.0,0.0
Kahe_2,Oahu,multiple,2030,53.33054063687898,558351.2964686989,44607.45408986024,82.1,2875035.5180343785,876086.9790375899,80.80686492348423,0.07415299951178675,0.0,0.0
Kahe_3,Oahu,multiple,2020,361.6358187584402,3786195.0365015324,289460.0671718458,86.1,3021170.2733307215,918770.8757020278,21.364410782260105,0.47947302801568753,0.0,0.0
Kahe_3,Oahu,multiple,2023,711.2551939897849,7446582.294904957,544737.4856547599,86.1,3021170.2733307215,918770.8757020278,16.00905489359595,0.9430141149319111,0.0,0.0
Kahe_3,Oahu,multiple,2025,671.4707552718085,7030053.74161854,515350.99668306514,86.1,3021170.2733307215,918770.8757020278,16.33726384138752,0.8902661173317218,0.0,0.0
Kahe_3,Oahu,multiple,2030,215.59462073196724,2257196.993688982,171345.58642350824,86.1,3021170.2733307215,918770.8757020278,28.74440058699873,0.28584504151481405,0.0,0.0
Kahe_3,Oahu,multiple,2035,160.21721840753725,1677415.802392892,129683.64517121203,86.1,3021170.2733307215,918770.8757020278,35.060881765760186,0.21242319169005092,0.0,0.0
Kahe_4,Oahu,multiple,2020,353.0131215193777,3695918.5434266003,294716.2163032491,85.3,2999873.5481505175,910234.0963691403,21.54601549996137,0.4724302642826253,0.0,0.0
Kahe_4,Oahu,multiple,2023,639.610918366879,6696492.877079933,502605.3734209279,85.3,2999873.5481505175,910234.0963691403,16.58289472087415,0.8559782534472464,0.0,0.0
Kahe_4,Oahu,multiple,2025,281.60583185790426,2948310.2821252206,221334.30889932366,85.3,2999873.5481505175,910234.0963691403,24.35467291780225,0.37686734418129975,0.0,0.0
Kahe_4,Oahu,multiple,2030,14.389535075653392,150653.18050642358,11254.383987860816,85.3,2999873.5481505175,910234.0963691403,282.2023646821467,0.019257221458046796,0.0,0.0
Kahe_4,Oahu,multiple,2035,38.543397524071494,403535.30492791935,31880.31019364852,85.3,2999873.5481505175,910234.0963691403,111.91652076736558,0.05158184319119666,0.0,0.0
Kahe_5,Oahu,multiple,2020,564.349235545629,5908530.526130097,454291.04012467066,134.3,4835857.37227835,1433111.830508506,21.577950251218823,0.4796979055491766,0.0,0.0
Kahe_5,Oahu,multiple,2023,1146.5860483203674,12004337.457436005,876482.3344317954,134.3,4835857.37227835,1433111.830508506,15.937143738135834,0.9746002851929397,0.0,0.0
Kahe_5,Oahu,multiple,2025,1097.7934738854824,11493497.01088474,840755.3199146801,134.3,4835857.37227835,1433111.830508506,16.180152857717296,0.9331265056809724,0.0,0.0
Kahe_6,Oahu,multiple,2020,503.47995038241936,5271251.325879522,422134.60842826834,134.4,4951510.656182639,1434178.9279251168,23.152741039902825,0.4276404775345346,0.0,0.0
Kahe_6,Oahu,multiple,2023,0.0,0.0,0.0,134.4,4951510.656182639,1434178.9279251168,0.0,0.0,0.0,0.0
Kahe_6,Oahu,multiple,2025,0.0,0.0,0.0,134.4,4951510.656182639,1434178.9279251168,0.0,0.0,0.0,0.0
Kalaeloa_CC1,Oahu,multiple,2020,767.9235775032951,618452.2760063458,411730.80370611034,90.0,3821748.106789834,4131479.0545012797,11.162151662494932,0.974027876082312,0.0,0.0
Kalaeloa_CC1,Oahu,multiple,2023,788.3999999999999,634943.0967970388,533291.2763645998,90.0,3821748.106789834,4131479.0545012797,10.893163696205162,0.9999999999999999,0.0,0.0
Kalaeloa_CC1,Oahu,multiple,2025,788.3999999999999,634943.0967970387,533291.2763645998,90.0,3821748.106789834,4131479.0545012797,10.89316369620516,0.9999999999999999,0.0,0.0
Kalaeloa_CC1,Oahu,multiple,2030,611.1967675378265,492231.3144759099,426877.56631661125,90.0,3821748.106789834,4131479.0545012797,13.817904354745032,0.775236894390952,0.0,0.0
Kalaeloa_CC1,Oahu,multiple,2035,660.1074652505675,531621.8647958385,460027.0098166121,90.0,3821748.106789834,4131479.0545012797,12.85373893304815,0.8372748164010242,0.0,0.0
Kalaeloa_CC1,Oahu,multiple,2040,672.8903026134801,541916.6064765339,474196.9972092326,90.0,3821748.106789834,4131479.0545012797,12.624856881980364,0.8534884609506344,0.0,0.0
Kalaeloa_CC1,Oahu,multiple,2045,57.837689133425336,46579.96125058538,0.0,90.0,3821748.106789834,4131479.0545012797,138.31477782743013,0.07336084364970236,0.0,0.0
Kalaeloa_CC1,Oahu,multiple,2050,53.49986244841813,43086.464156791226,0.0,90.0,3821748.106789834,4131479.0545012797,149.46419036418166,0.06785878037597429,0.0,0.0
Kalaeloa_CC2,Oahu,multiple,2020,369.52861072902346,297602.2836775667,226185.95991743146,90.0,3832091.1622432587,4131479.0545012797,22.35597531710488,0.4687070151306739,0.0,0.0
Kalaeloa_CC2,Oahu,multiple,2023,788.3999999999999,634943.0967970388,533291.2763645998,90.0,3832091.1622432587,4131479.0545012797,10.906282741681347,0.9999999999999999,0.0,0.0
Kalaeloa_CC2,Oahu,multiple,2025,788.3999999999999,634943.0967970387,533291.276364605,90.0,3832091.1622432587,4131479.0545012797,10.906282741681347,0.9999999999999999,0.0,0.0
Kalaeloa_CC2,Oahu,multiple,2030,591.46568088033,476340.75477844453,410148.6442215631,90.0,3832091.1622432587,4131479.0545012797,14.269485524436726,0.7502101482500378,0.0,0.0
Kalaeloa_CC2,Oahu,multiple,2035,425.73961485557055,342872.18351797876,299943.0146243914,90.0,3832091.1622432587,4131479.0545012797,19.51061660794808,0.5400045850527277,0.0,0.0
Kalaeloa_CC2,Oahu,multiple,2040,277.8167125171939,223741.506579959,193204.9482845506,90.0,3832091.1622432587,4131479.0545012797,29.47019151275065,0.3523804065413418,0.0,0.0
Kalaeloa_CC2,Oahu,multiple,2045,87.38913342503425,70379.41020205586,0.0,90.0,3832091.1622432587,4131479.0545012797,91.93305062165905,0.1108436497019714,0.0,0.0
Kalaeloa_CC2,Oahu,multiple,2050,15.182393397524095,12227.239828278618,0.0,90.0,3832091.1622432587,4131479.0545012797,525.3320242560363,0.019257221458046796,0.0,0.0
Kalaeloa_CC3,Oahu,multiple,2020,56.32119804626991,45358.64523442154,38407.86030064836,28.0,1192206.1393645694,1285349.0391781759,44.79510222251489,0.2296200181273234,0.0,0.0
Kalaeloa_CC3,Oahu,multiple,2023,245.27999999999997,197537.8523368565,167254.8825312,28.0,1192206.1393645694,1285349.0391781759,10.906282741681348,0.9999999999999999,0.0,0.0
Kalaeloa_CC3,Oahu,multiple,2025,245.27999999999994,197537.85233685642,167254.8825312,28.0,1192206.1393645694,1285349.0391781759,10.90628274168135,0.9999999999999998,0.0,0.0
Kalaeloa_CC3,Oahu,multiple,2030,102.66097394426001,82678.6868548561,70005.06902797273,28.0,1192206.1393645694,1285349.0391781759,24.938725662077633,0.41854604510869214,0.0,0.0
Kalaeloa_CC3,Oahu,multiple,2035,89.57142300256143,72136.93138732099,61080.93412700172,28.0,1192206.1393645694,1285349.0391781759,28.465463922094358,0.3651802959987012,0.0,0.0
Kalaeloa_CC3,Oahu,multiple,2040,50.51293028653207,40680.91880317555,34446.15996301816,28.0,1192206.1393645694,1285349.0391781759,49.85329663239395,0.2059398658126715,0.0,0.0
Kalaeloa_CC3,Oahu,multiple,2045,6.007277802088099,4838.000470545314,0.0,28.0,1192206.1393645694,1285349.0391781759,413.23096097710385,0.02449151093480145,0.0,0.0
Kalaeloa_CC3,Oahu,multiple,2050,4.723411279229718,3804.0301687977917,0.0,28.0,1192206.1393645694,1285349.0391781759,525.3320242560363,0.019257221458046796,0.0,0.0
OffshoreWind,Oahu,WND,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffshoreWind,Oahu,WND,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffshoreWind,Oahu,WND,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffshoreWind,Oahu,WND,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffshoreWind,Oahu,WND,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffshoreWind,Oahu,WND,2040,774.5985338945956,0.0,0.0,214.31341670495993,54225162.44273476,13898005.653482521,87.94642013289325,0.4125942814506466,0.0,0.0
OffshoreWind,Oahu,WND,2045,775.2810995186921,0.0,0.0,214.31341670495993,54225162.44273476,13898005.653482521,87.86899118075921,0.4129578538831956,0.0,0.0
OffshoreWind,Oahu,WND,2050,3240.4190441955193,0.0,0.0,914.9317883536798,213206817.61976165,54760025.26262927,82.6951203617918,0.4043042929567715,0.0,0.0
OnshoreWind,Oahu,WND,2020,184.37447928147265,0.0,0.0,99.0,39645329.53691727,5188725.153532799,243.16844101837333,0.2125991412774694,0.0,0.0
OnshoreWind,Oahu,WND,2023,262.83146472595683,0.0,0.0,123.0,43547505.250340946,6223273.303686645,189.36385187337234,0.24393164116824145,0.0,0.0
OnshoreWind,Oahu,WND,2025,262.8314647259569,0.0,0.0,123.0,43547505.250340946,6223273.303686645,189.36385187337228,0.2439316411682415,0.0,0.0
OnshoreWind,Oahu,WND,2030,912.176167937368,0.0,0.0,323.0,70557418.93453017,14327989.303686645,93.05812980201124,0.3223829707004,0.0,0.0
OnshoreWind,Oahu,WND,2035,913.7285369571795,0.0,0.0,323.0,70557418.93453017,14327989.303686645,92.9000297187772,0.3229316118004649,0.0,0.0
