LOAD_ZONE,VEHICLE_TYPE,BID_NUM,TIMEPOINT,ev_bid_by_type
Oahu,All_Diesel_Vehicles,2,450712,3.97958782107153
Oahu,All_Diesel_Vehicles,2,450716,3.97958782107153
Oahu,All_Diesel_Vehicles,2,450720,7.68222362472345
Oahu,All_Diesel_Vehicles,2,500700,79.0661158873458
Oahu,All_Diesel_Vehicles,2,500704,64.7308844242502
Oahu,All_Diesel_Vehicles,2,500708,3.97958782107153
Oahu,All_Diesel_Vehicles,2,500712,3.97958782107153
Oahu,All_Diesel_Vehicles,2,500716,3.97958782107153
Oahu,All_Diesel_Vehicles,2,500720,7.68222362472345
Oahu,All_Diesel_Vehicles,3,200700,55.6862956015335
Oahu,All_Diesel_Vehicles,3,200704,64.7308844242502
Oahu,All_Diesel_Vehicles,3,200708,5.05958782107153
Oahu,All_Diesel_Vehicles,3,200712,3.97958782107153
Oahu,All_Diesel_Vehicles,3,200716,31.9718378210715
Oahu,All_Diesel_Vehicles,3,200720,1.98979391053577
Oahu,All_Diesel_Vehicles,3,250700,55.6862956015335
Oahu,All_Diesel_Vehicles,3,250704,64.7308844242502
Oahu,All_Diesel_Vehicles,3,250708,5.05958782107153
Oahu,All_Diesel_Vehicles,3,250712,3.97958782107153
Oahu,All_Diesel_Vehicles,3,250716,31.9718378210715
Oahu,All_Diesel_Vehicles,3,250720,1.98979391053577
Oahu,All_Diesel_Vehicles,3,300700,55.6862956015335
Oahu,All_Diesel_Vehicles,3,300704,64.7308844242502
Oahu,All_Diesel_Vehicles,3,300708,5.05958782107153
Oahu,All_Diesel_Vehicles,3,300712,3.97958782107153
Oahu,All_Diesel_Vehicles,3,300716,31.9718378210715
Oahu,All_Diesel_Vehicles,3,300720,1.98979391053577
Oahu,All_Diesel_Vehicles,3,350700,55.6862956015335
Oahu,All_Diesel_Vehicles,3,350704,64.7308844242502
Oahu,All_Diesel_Vehicles,3,350708,5.05958782107153
Oahu,All_Diesel_Vehicles,3,350712,3.97958782107153
Oahu,All_Diesel_Vehicles,3,350716,31.9718378210715
Oahu,All_Diesel_Vehicles,3,350720,1.98979391053577
Oahu,All_Diesel_Vehicles,3,400700,55.6862956015335
Oahu,All_Diesel_Vehicles,3,400704,64.7308844242502
Oahu,All_Diesel_Vehicles,3,400708,5.05958782107153
Oahu,All_Diesel_Vehicles,3,400712,3.97958782107153
Oahu,All_Diesel_Vehicles,3,400716,31.9718378210715
Oahu,All_Diesel_Vehicles,3,400720,1.98979391053577
Oahu,All_Diesel_Vehicles,3,450700,55.6862956015335
Oahu,All_Diesel_Vehicles,3,450704,64.7308844242502
Oahu,All_Diesel_Vehicles,3,450708,5.05958782107153
Oahu,All_Diesel_Vehicles,3,450712,3.97958782107153
Oahu,All_Diesel_Vehicles,3,450716,31.9718378210715
Oahu,All_Diesel_Vehicles,3,450720,1.98979391053577
Oahu,All_Diesel_Vehicles,3,500700,55.6862956015335
Oahu,All_Diesel_Vehicles,3,500704,64.7308844242502
Oahu,All_Diesel_Vehicles,3,500708,5.05958782107153
Oahu,All_Diesel_Vehicles,3,500712,3.97958782107153
Oahu,All_Diesel_Vehicles,3,500716,31.9718378210715
Oahu,All_Diesel_Vehicles,3,500720,1.98979391053577
Oahu,All_Diesel_Vehicles,4,200700,3.83066800485254
Oahu,All_Diesel_Vehicles,4,200704,43.4366760112261
Oahu,All_Diesel_Vehicles,4,200708,5.05958782107153
Oahu,All_Diesel_Vehicles,4,200712,3.97958782107153
Oahu,All_Diesel_Vehicles,4,200716,31.9718378210715
Oahu,All_Diesel_Vehicles,4,200720,75.1396299202409
Oahu,All_Diesel_Vehicles,4,250700,3.83066800485254
Oahu,All_Diesel_Vehicles,4,250704,43.4366760112261
Oahu,All_Diesel_Vehicles,4,250708,5.05958782107153
Oahu,All_Diesel_Vehicles,4,250712,3.97958782107153
Oahu,All_Diesel_Vehicles,4,250716,31.9718378210715
Oahu,All_Diesel_Vehicles,4,250720,75.1396299202409
Oahu,All_Diesel_Vehicles,4,300700,3.83066800485254
Oahu,All_Diesel_Vehicles,4,300704,43.4366760112261
Oahu,All_Diesel_Vehicles,4,300708,5.05958782107153
Oahu,All_Diesel_Vehicles,4,300712,3.97958782107153
Oahu,All_Diesel_Vehicles,4,300716,31.9718378210715
Oahu,All_Diesel_Vehicles,4,300720,75.1396299202409
Oahu,All_Diesel_Vehicles,4,350700,3.83066800485254
Oahu,All_Diesel_Vehicles,4,350704,43.4366760112261
Oahu,All_Diesel_Vehicles,4,350708,5.05958782107153
Oahu,All_Diesel_Vehicles,4,350712,3.97958782107153
Oahu,All_Diesel_Vehicles,4,350716,31.9718378210715
Oahu,All_Diesel_Vehicles,4,350720,75.1396299202409
Oahu,All_Diesel_Vehicles,4,400700,3.83066800485254
Oahu,All_Diesel_Vehicles,4,400704,43.4366760112261
Oahu,All_Diesel_Vehicles,4,400708,5.05958782107153
Oahu,All_Diesel_Vehicles,4,400712,3.97958782107153
Oahu,All_Diesel_Vehicles,4,400716,31.9718378210715
Oahu,All_Diesel_Vehicles,4,400720,75.1396299202409
Oahu,All_Diesel_Vehicles,4,450700,3.83066800485254
Oahu,All_Diesel_Vehicles,4,450704,43.4366760112261
Oahu,All_Diesel_Vehicles,4,450708,5.05958782107153
Oahu,All_Diesel_Vehicles,4,450712,3.97958782107153
Oahu,All_Diesel_Vehicles,4,450716,31.9718378210715
Oahu,All_Diesel_Vehicles,4,450720,75.1396299202409
Oahu,All_Diesel_Vehicles,4,500700,3.83066800485254
Oahu,All_Diesel_Vehicles,4,500704,43.4366760112261
Oahu,All_Diesel_Vehicles,4,500708,5.05958782107153
Oahu,All_Diesel_Vehicles,4,500712,3.97958782107153
Oahu,All_Diesel_Vehicles,4,500716,31.9718378210715
Oahu,All_Diesel_Vehicles,4,500720,75.1396299202409
Oahu,All_Diesel_Vehicles,5,200700,45.5454931393505
Oahu,All_Diesel_Vehicles,5,200704,2.63679165853108
Oahu,All_Diesel_Vehicles,5,200708,4.14464703926858
Oahu,All_Diesel_Vehicles,5,200712,3.97958782107153
Oahu,All_Diesel_Vehicles,5,200716,31.9718378210715
Oahu,All_Diesel_Vehicles,5,200720,75.1396299202409
Oahu,All_Diesel_Vehicles,5,250700,45.5454931393505
Oahu,All_Diesel_Vehicles,5,250704,2.63679165853108
Oahu,All_Diesel_Vehicles,5,250708,4.14464703926858
Oahu,All_Diesel_Vehicles,5,250712,3.97958782107153
Oahu,All_Diesel_Vehicles,5,250716,31.9718378210715
Oahu,All_Diesel_Vehicles,5,250720,75.1396299202409
Oahu,All_Diesel_Vehicles,5,300700,45.5454931393505
Oahu,All_Diesel_Vehicles,5,300704,2.63679165853108
Oahu,All_Diesel_Vehicles,5,300708,4.14464703926858
Oahu,All_Diesel_Vehicles,5,300712,3.97958782107153
Oahu,All_Diesel_Vehicles,5,300716,31.9718378210715
Oahu,All_Diesel_Vehicles,5,300720,75.1396299202409
Oahu,All_Diesel_Vehicles,5,350700,45.5454931393505
Oahu,All_Diesel_Vehicles,5,350704,2.63679165853108
Oahu,All_Diesel_Vehicles,5,350708,4.14464703926858
Oahu,All_Diesel_Vehicles,5,350712,3.97958782107153
Oahu,All_Diesel_Vehicles,5,350716,31.9718378210715
Oahu,All_Diesel_Vehicles,5,350720,75.1396299202409
Oahu,All_Diesel_Vehicles,5,400700,45.5454931393505
Oahu,All_Diesel_Vehicles,5,400704,2.63679165853108
Oahu,All_Diesel_Vehicles,5,400708,4.14464703926858
Oahu,All_Diesel_Vehicles,5,400712,3.97958782107153
Oahu,All_Diesel_Vehicles,5,400716,31.9718378210715
Oahu,All_Diesel_Vehicles,5,400720,75.1396299202409
Oahu,All_Diesel_Vehicles,5,450700,45.5454931393505
Oahu,All_Diesel_Vehicles,5,450704,2.63679165853108
Oahu,All_Diesel_Vehicles,5,450708,4.14464703926858
Oahu,All_Diesel_Vehicles,5,450712,3.97958782107153
Oahu,All_Diesel_Vehicles,5,450716,31.9718378210715
Oahu,All_Diesel_Vehicles,5,450720,75.1396299202409
Oahu,All_Diesel_Vehicles,5,500700,45.5454931393505
Oahu,All_Diesel_Vehicles,5,500704,2.63679165853108
Oahu,All_Diesel_Vehicles,5,500708,4.14464703926858
Oahu,All_Diesel_Vehicles,5,500712,3.97958782107153
Oahu,All_Diesel_Vehicles,5,500716,31.9718378210715
Oahu,All_Diesel_Vehicles,5,500720,75.1396299202409
Oahu,All_Diesel_Vehicles,6,200700,45.5454931393505
Oahu,All_Diesel_Vehicles,6,200704,2.80185087672813
Oahu,All_Diesel_Vehicles,6,200708,3.97958782107153
Oahu,All_Diesel_Vehicles,6,200712,3.97958782107153
Oahu,All_Diesel_Vehicles,6,200716,24.7990833170622
Oahu,All_Diesel_Vehicles,6,200720,82.3123844242502
Oahu,All_Diesel_Vehicles,6,250700,45.5454931393505
Oahu,All_Diesel_Vehicles,6,250704,2.80185087672813
Oahu,All_Diesel_Vehicles,6,250708,3.97958782107153
Oahu,All_Diesel_Vehicles,6,250712,3.97958782107153
Oahu,All_Diesel_Vehicles,6,250716,24.7990833170622
Oahu,All_Diesel_Vehicles,6,250720,82.3123844242502
Oahu,All_Diesel_Vehicles,6,300700,45.5454931393505
Oahu,All_Diesel_Vehicles,6,300704,2.80185087672813
Oahu,All_Diesel_Vehicles,6,300708,3.97958782107153
Oahu,All_Diesel_Vehicles,6,300712,3.97958782107153
Oahu,All_Diesel_Vehicles,6,300716,24.7990833170622
Oahu,All_Diesel_Vehicles,6,300720,82.3123844242502
Oahu,All_Diesel_Vehicles,6,350700,45.5454931393505
Oahu,All_Diesel_Vehicles,6,350704,2.80185087672813
Oahu,All_Diesel_Vehicles,6,350708,3.97958782107153
Oahu,All_Diesel_Vehicles,6,350712,3.97958782107153
Oahu,All_Diesel_Vehicles,6,350716,24.7990833170622
Oahu,All_Diesel_Vehicles,6,350720,82.3123844242502
Oahu,All_Diesel_Vehicles,6,400700,45.5454931393505
Oahu,All_Diesel_Vehicles,6,400704,2.80185087672813
Oahu,All_Diesel_Vehicles,6,400708,3.97958782107153
Oahu,All_Diesel_Vehicles,6,400712,3.97958782107153
Oahu,All_Diesel_Vehicles,6,400716,24.7990833170622
Oahu,All_Diesel_Vehicles,6,400720,82.3123844242502
Oahu,All_Diesel_Vehicles,6,450700,45.5454931393505
Oahu,All_Diesel_Vehicles,6,450704,2.80185087672813
Oahu,All_Diesel_Vehicles,6,450708,3.97958782107153
Oahu,All_Diesel_Vehicles,6,450712,3.97958782107153
Oahu,All_Diesel_Vehicles,6,450716,24.7990833170622
Oahu,All_Diesel_Vehicles,6,450720,82.3123844242502
Oahu,All_Diesel_Vehicles,6,500700,45.5454931393505
Oahu,All_Diesel_Vehicles,6,500704,2.80185087672813
Oahu,All_Diesel_Vehicles,6,500708,3.97958782107153
Oahu,All_Diesel_Vehicles,6,500712,3.97958782107153
Oahu,All_Diesel_Vehicles,6,500716,24.7990833170622
Oahu,All_Diesel_Vehicles,6,500720,82.3123844242502
Oahu,All_Gasoline_Vehicles,0,200700,217.147341864646
Oahu,All_Gasoline_Vehicles,0,200704,130.85666069624
Oahu,All_Gasoline_Vehicles,0,200708,296.85466507654
Oahu,All_Gasoline_Vehicles,0,200712,207.044471479735
Oahu,All_Gasoline_Vehicles,0,200716,541.414643264373
Oahu,All_Gasoline_Vehicles,0,200720,681.606183502264
Oahu,All_Gasoline_Vehicles,0,250700,217.147341864646
Oahu,All_Gasoline_Vehicles,0,250704,130.85666069624
Oahu,All_Gasoline_Vehicles,0,250708,296.85466507654
Oahu,All_Gasoline_Vehicles,0,250712,207.044471479735
Oahu,All_Gasoline_Vehicles,0,250716,541.414643264373
Oahu,All_Gasoline_Vehicles,0,250720,681.606183502264
Oahu,All_Gasoline_Vehicles,0,300700,217.147341864646
Oahu,All_Gasoline_Vehicles,0,300704,130.85666069624
Oahu,All_Gasoline_Vehicles,0,300708,296.85466507654
Oahu,All_Gasoline_Vehicles,0,300712,207.044471479735
Oahu,All_Gasoline_Vehicles,0,300716,541.414643264373
Oahu,All_Gasoline_Vehicles,0,300720,681.606183502264
Oahu,All_Gasoline_Vehicles,0,350700,217.147341864646
Oahu,All_Gasoline_Vehicles,0,350704,130.85666069624
Oahu,All_Gasoline_Vehicles,0,350708,296.85466507654
Oahu,All_Gasoline_Vehicles,0,350712,207.044471479735
Oahu,All_Gasoline_Vehicles,0,350716,541.414643264373
Oahu,All_Gasoline_Vehicles,0,350720,681.606183502264
Oahu,All_Gasoline_Vehicles,0,400700,217.147341864646
Oahu,All_Gasoline_Vehicles,0,400704,130.85666069624
Oahu,All_Gasoline_Vehicles,0,400708,296.85466507654
Oahu,All_Gasoline_Vehicles,0,400712,207.044471479735
Oahu,All_Gasoline_Vehicles,0,400716,541.414643264373
Oahu,All_Gasoline_Vehicles,0,400720,681.606183502264
Oahu,All_Gasoline_Vehicles,0,450700,217.147341864646
Oahu,All_Gasoline_Vehicles,0,450704,130.85666069624
Oahu,All_Gasoline_Vehicles,0,450708,296.85466507654
Oahu,All_Gasoline_Vehicles,0,450712,207.044471479735
Oahu,All_Gasoline_Vehicles,0,450716,541.414643264373
Oahu,All_Gasoline_Vehicles,0,450720,681.606183502264
Oahu,All_Gasoline_Vehicles,0,500700,217.147341864646
Oahu,All_Gasoline_Vehicles,0,500704,130.85666069624
Oahu,All_Gasoline_Vehicles,0,500708,296.85466507654
Oahu,All_Gasoline_Vehicles,0,500712,207.044471479735
Oahu,All_Gasoline_Vehicles,0,500716,541.414643264373
Oahu,All_Gasoline_Vehicles,0,500720,681.606183502264
Oahu,All_Gasoline_Vehicles,1,200700,1373.7521730292
Oahu,All_Gasoline_Vehicles,1,200704,129.66933684956
Oahu,All_Gasoline_Vehicles,1,200708,265.941028614371
Oahu,All_Gasoline_Vehicles,1,200712,24.0591112218512
Oahu,All_Gasoline_Vehicles,1,200716,59.9638116886621
Oahu,All_Gasoline_Vehicles,1,200720,221.538504480154
Oahu,All_Gasoline_Vehicles,1,250700,1373.7521730292
Oahu,All_Gasoline_Vehicles,1,250704,129.66933684956
Oahu,All_Gasoline_Vehicles,1,250708,265.941028614371
Oahu,All_Gasoline_Vehicles,1,250712,24.0591112218512
Oahu,All_Gasoline_Vehicles,1,250716,59.9638116886621
Oahu,All_Gasoline_Vehicles,1,250720,221.538504480154
Oahu,All_Gasoline_Vehicles,1,300700,1373.7521730292
Oahu,All_Gasoline_Vehicles,1,300704,129.66933684956
Oahu,All_Gasoline_Vehicles,1,300708,265.941028614371
Oahu,All_Gasoline_Vehicles,1,300712,24.0591112218512
Oahu,All_Gasoline_Vehicles,1,300716,59.9638116886621
Oahu,All_Gasoline_Vehicles,1,300720,221.538504480154
Oahu,All_Gasoline_Vehicles,1,350700,1373.7521730292
Oahu,All_Gasoline_Vehicles,1,350704,129.66933684956
Oahu,All_Gasoline_Vehicles,1,350708,265.941028614371
Oahu,All_Gasoline_Vehicles,1,350712,24.0591112218512
Oahu,All_Gasoline_Vehicles,1,350716,59.9638116886621
Oahu,All_Gasoline_Vehicles,1,350720,221.538504480154
Oahu,All_Gasoline_Vehicles,1,400700,1373.7521730292
Oahu,All_Gasoline_Vehicles,1,400704,129.66933684956
Oahu,All_Gasoline_Vehicles,1,400708,265.941028614371
Oahu,All_Gasoline_Vehicles,1,400712,24.0591112218512
Oahu,All_Gasoline_Vehicles,1,400716,59.9638116886621
Oahu,All_Gasoline_Vehicles,1,400720,221.538504480154
Oahu,All_Gasoline_Vehicles,1,450700,1373.7521730292
Oahu,All_Gasoline_Vehicles,1,450704,129.66933684956
Oahu,All_Gasoline_Vehicles,1,450708,265.941028614371
Oahu,All_Gasoline_Vehicles,1,450712,24.0591112218512
Oahu,All_Gasoline_Vehicles,1,450716,59.9638116886621
Oahu,All_Gasoline_Vehicles,1,450720,221.538504480154
Oahu,All_Gasoline_Vehicles,1,500700,1373.7521730292
Oahu,All_Gasoline_Vehicles,1,500704,129.66933684956
Oahu,All_Gasoline_Vehicles,1,500708,265.941028614371
Oahu,All_Gasoline_Vehicles,1,500712,24.0591112218512
Oahu,All_Gasoline_Vehicles,1,500716,59.9638116886621
Oahu,All_Gasoline_Vehicles,1,500720,221.538504480154
Oahu,All_Gasoline_Vehicles,2,200700,443.085279137906
Oahu,All_Gasoline_Vehicles,2,200704,1206.89841090901
Oahu,All_Gasoline_Vehicles,2,200708,288.970233311244
Oahu,All_Gasoline_Vehicles,2,200712,80.3612299313867
Oahu,All_Gasoline_Vehicles,2,200716,16.9060365957786
Oahu,All_Gasoline_Vehicles,2,200720,38.7027759984771
Oahu,All_Gasoline_Vehicles,2,250700,443.085279137906
Oahu,All_Gasoline_Vehicles,2,250704,1206.89841090901
Oahu,All_Gasoline_Vehicles,2,250708,288.970233311244
Oahu,All_Gasoline_Vehicles,2,250712,80.3612299313867
Oahu,All_Gasoline_Vehicles,2,250716,16.9060365957786
Oahu,All_Gasoline_Vehicles,2,250720,38.7027759984771
Oahu,All_Gasoline_Vehicles,2,300700,443.085279137906
Oahu,All_Gasoline_Vehicles,2,300704,1206.89841090901
Oahu,All_Gasoline_Vehicles,2,300708,288.970233311244
Oahu,All_Gasoline_Vehicles,2,300712,80.3612299313867
Oahu,All_Gasoline_Vehicles,2,300716,16.9060365957786
Oahu,All_Gasoline_Vehicles,2,300720,38.7027759984771
Oahu,All_Gasoline_Vehicles,2,350700,443.085279137906
Oahu,All_Gasoline_Vehicles,2,350704,1206.89841090901
Oahu,All_Gasoline_Vehicles,2,350708,288.970233311244
Oahu,All_Gasoline_Vehicles,2,350712,80.3612299313867
Oahu,All_Gasoline_Vehicles,2,350716,16.9060365957786
Oahu,All_Gasoline_Vehicles,2,350720,38.7027759984771
Oahu,All_Gasoline_Vehicles,2,400700,443.085279137906
Oahu,All_Gasoline_Vehicles,2,400704,1206.89841090901
Oahu,All_Gasoline_Vehicles,2,400708,288.970233311244
Oahu,All_Gasoline_Vehicles,2,400712,80.3612299313867
Oahu,All_Gasoline_Vehicles,2,400716,16.9060365957786
Oahu,All_Gasoline_Vehicles,2,400720,38.7027759984771
Oahu,All_Gasoline_Vehicles,2,450700,443.085279137906
Oahu,All_Gasoline_Vehicles,2,450704,1206.89841090901
Oahu,All_Gasoline_Vehicles,2,450708,288.970233311244
Oahu,All_Gasoline_Vehicles,2,450712,80.3612299313867
Oahu,All_Gasoline_Vehicles,2,450716,16.9060365957786
Oahu,All_Gasoline_Vehicles,2,450720,38.7027759984771
Oahu,All_Gasoline_Vehicles,2,500700,443.085279137906
Oahu,All_Gasoline_Vehicles,2,500704,1206.89841090901
Oahu,All_Gasoline_Vehicles,2,500708,288.970233311244
Oahu,All_Gasoline_Vehicles,2,500712,80.3612299313867
Oahu,All_Gasoline_Vehicles,2,500716,16.9060365957786
Oahu,All_Gasoline_Vehicles,2,500720,38.7027759984771
Oahu,All_Gasoline_Vehicles,3,200700,172.183585246443
Oahu,All_Gasoline_Vehicles,3,200704,705.12402420428
Oahu,All_Gasoline_Vehicles,3,200708,785.241844398219
Oahu,All_Gasoline_Vehicles,3,200712,170.162546856069
Oahu,All_Gasoline_Vehicles,3,200716,226.412538347575
Oahu,All_Gasoline_Vehicles,3,200720,15.7994268312123
Oahu,All_Gasoline_Vehicles,3,250700,172.183585246443
Oahu,All_Gasoline_Vehicles,3,250704,705.12402420428
Oahu,All_Gasoline_Vehicles,3,250708,785.241844398219
Oahu,All_Gasoline_Vehicles,3,250712,170.162546856069
Oahu,All_Gasoline_Vehicles,3,250716,226.412538347575
Oahu,All_Gasoline_Vehicles,3,250720,15.7994268312123
Oahu,All_Gasoline_Vehicles,3,300700,172.183585246443
Oahu,All_Gasoline_Vehicles,3,300704,705.12402420428
Oahu,All_Gasoline_Vehicles,3,300708,785.241844398219
Oahu,All_Gasoline_Vehicles,3,300712,170.162546856069
Oahu,All_Gasoline_Vehicles,3,300716,226.412538347575
Oahu,All_Gasoline_Vehicles,3,300720,15.7994268312123
Oahu,All_Gasoline_Vehicles,3,350700,172.183585246443
Oahu,All_Gasoline_Vehicles,3,350704,705.12402420428
Oahu,All_Gasoline_Vehicles,3,350708,785.241844398219
Oahu,All_Gasoline_Vehicles,3,350712,170.162546856069
Oahu,All_Gasoline_Vehicles,3,350716,226.412538347575
Oahu,All_Gasoline_Vehicles,3,350720,15.7994268312123
Oahu,All_Gasoline_Vehicles,3,400700,172.183585246443
Oahu,All_Gasoline_Vehicles,3,400704,705.12402420428
