GEN_BLD_YRS_1,GEN_BLD_YRS_2,BuildGen,Technology
Oahu_CentralTrackingPV_PV_14,2020,0,
Oahu_CentralTrackingPV_PV_14,2021,0,
Oahu_CentralTrackingPV_PV_14,2022,0,
Oahu_CentralTrackingPV_PV_14,2023,0,
Oahu_CentralTrackingPV_PV_14,2024,0,
Oahu_CentralTrackingPV_PV_14,2025,0,
Oahu_CentralTrackingPV_PV_14,2026,0,
Oahu_CentralTrackingPV_PV_14,2027,0,
Oahu_CentralTrackingPV_PV_14,2028,0,
Oahu_CentralTrackingPV_PV_14,2029,0,
Oahu_CentralTrackingPV_PV_14,2030,0,
Oahu_CentralTrackingPV_PV_14,2031,0,
Oahu_CentralTrackingPV_PV_14,2032,0,
Oahu_CentralTrackingPV_PV_14,2033,0,
Oahu_CentralTrackingPV_PV_14,2034,0,
Oahu_CentralTrackingPV_PV_14,2035,0,
Oahu_CentralTrackingPV_PV_14,2036,0,
Oahu_CentralTrackingPV_PV_14,2037,0,
Oahu_CentralTrackingPV_PV_14,2038,0,
Oahu_CentralTrackingPV_PV_14,2039,0,
Oahu_CentralTrackingPV_PV_14,2040,0,
Oahu_CentralTrackingPV_PV_14,2041,0,
Oahu_CentralTrackingPV_PV_14,2042,0,
Oahu_CentralTrackingPV_PV_14,2043,0,
Oahu_CentralTrackingPV_PV_14,2044,91.95776803,CentralTrackingPV
Oahu_CentralTrackingPV_PV_14,2045,11.38292301,CentralTrackingPV
Oahu_CentralTrackingPV_PV_14,2046,0,
Oahu_CentralTrackingPV_PV_14,2047,0,
Oahu_CentralTrackingPV_PV_14,2048,0,
Oahu_CentralTrackingPV_PV_14,2049,0,
Oahu_CentralTrackingPV_PV_14,2050,0,
Oahu_CentralTrackingPV_PV_15,2020,0,
Oahu_CentralTrackingPV_PV_15,2021,0,
Oahu_CentralTrackingPV_PV_15,2022,0,
Oahu_CentralTrackingPV_PV_15,2023,0,
Oahu_CentralTrackingPV_PV_15,2024,0,
Oahu_CentralTrackingPV_PV_15,2025,0,
Oahu_CentralTrackingPV_PV_15,2026,0,
Oahu_CentralTrackingPV_PV_15,2027,0,
Oahu_CentralTrackingPV_PV_15,2028,0,
Oahu_CentralTrackingPV_PV_15,2029,0,
Oahu_CentralTrackingPV_PV_15,2030,0,
Oahu_CentralTrackingPV_PV_15,2031,0,
Oahu_CentralTrackingPV_PV_15,2032,0,
Oahu_CentralTrackingPV_PV_15,2033,0,
Oahu_CentralTrackingPV_PV_15,2034,0,
Oahu_CentralTrackingPV_PV_15,2035,0,
Oahu_CentralTrackingPV_PV_15,2036,0,
Oahu_CentralTrackingPV_PV_15,2037,0,
Oahu_CentralTrackingPV_PV_15,2038,0,
Oahu_CentralTrackingPV_PV_15,2039,0,
Oahu_CentralTrackingPV_PV_15,2040,0,
Oahu_CentralTrackingPV_PV_15,2041,0,
Oahu_CentralTrackingPV_PV_15,2042,0,
Oahu_CentralTrackingPV_PV_15,2043,0,
Oahu_CentralTrackingPV_PV_15,2044,0,
Oahu_CentralTrackingPV_PV_15,2045,229.8290412,CentralTrackingPV
Oahu_CentralTrackingPV_PV_15,2046,0,
Oahu_CentralTrackingPV_PV_15,2047,0,
Oahu_CentralTrackingPV_PV_15,2048,0,
Oahu_CentralTrackingPV_PV_15,2049,0,
Oahu_CentralTrackingPV_PV_15,2050,22.64958212,CentralTrackingPV
Oahu_CentralTrackingPV_PV_16,2020,0,
Oahu_CentralTrackingPV_PV_16,2021,0,
Oahu_CentralTrackingPV_PV_16,2022,0,
Oahu_CentralTrackingPV_PV_16,2023,0,
Oahu_CentralTrackingPV_PV_16,2024,0,
Oahu_CentralTrackingPV_PV_16,2025,0,
Oahu_CentralTrackingPV_PV_16,2026,0,
Oahu_CentralTrackingPV_PV_16,2027,0,
Oahu_CentralTrackingPV_PV_16,2028,0,
Oahu_CentralTrackingPV_PV_16,2029,0,
Oahu_CentralTrackingPV_PV_16,2030,80.62793704,CentralTrackingPV
Oahu_CentralTrackingPV_PV_16,2031,0,
Oahu_CentralTrackingPV_PV_16,2032,17.3104626,CentralTrackingPV
Oahu_CentralTrackingPV_PV_16,2033,23.12363623,CentralTrackingPV
Oahu_CentralTrackingPV_PV_16,2034,23.12363623,CentralTrackingPV
Oahu_CentralTrackingPV_PV_16,2035,23.12363623,CentralTrackingPV
Oahu_CentralTrackingPV_PV_16,2036,0,
Oahu_CentralTrackingPV_PV_16,2037,0,
Oahu_CentralTrackingPV_PV_16,2038,24.15821696,CentralTrackingPV
Oahu_CentralTrackingPV_PV_16,2039,31.45462992,CentralTrackingPV
Oahu_CentralTrackingPV_PV_16,2040,31.45462992,CentralTrackingPV
Oahu_CentralTrackingPV_PV_16,2041,0,
Oahu_CentralTrackingPV_PV_16,2042,0,
Oahu_CentralTrackingPV_PV_16,2043,0,
Oahu_CentralTrackingPV_PV_16,2044,0,
Oahu_CentralTrackingPV_PV_16,2045,0,
Oahu_CentralTrackingPV_PV_16,2046,0,
Oahu_CentralTrackingPV_PV_16,2047,0,
Oahu_CentralTrackingPV_PV_16,2048,0,
Oahu_CentralTrackingPV_PV_16,2049,0,
Oahu_CentralTrackingPV_PV_16,2050,0,
Oahu_CentralTrackingPV_PV_17,2020,0,
Oahu_CentralTrackingPV_PV_17,2021,0,
Oahu_CentralTrackingPV_PV_17,2022,0,
Oahu_CentralTrackingPV_PV_17,2023,0,
Oahu_CentralTrackingPV_PV_17,2024,0,
Oahu_CentralTrackingPV_PV_17,2025,0,
Oahu_CentralTrackingPV_PV_17,2026,0,
Oahu_CentralTrackingPV_PV_17,2027,0,
Oahu_CentralTrackingPV_PV_17,2028,0,
Oahu_CentralTrackingPV_PV_17,2029,0,
Oahu_CentralTrackingPV_PV_17,2030,0,
Oahu_CentralTrackingPV_PV_17,2031,0,
Oahu_CentralTrackingPV_PV_17,2032,0,
Oahu_CentralTrackingPV_PV_17,2033,0,
Oahu_CentralTrackingPV_PV_17,2034,0,
Oahu_CentralTrackingPV_PV_17,2035,0,
Oahu_CentralTrackingPV_PV_17,2036,0,
Oahu_CentralTrackingPV_PV_17,2037,0,
Oahu_CentralTrackingPV_PV_17,2038,0,
Oahu_CentralTrackingPV_PV_17,2039,0,
Oahu_CentralTrackingPV_PV_17,2040,0,
Oahu_CentralTrackingPV_PV_17,2041,0,
Oahu_CentralTrackingPV_PV_17,2042,0,
Oahu_CentralTrackingPV_PV_17,2043,0,
Oahu_CentralTrackingPV_PV_17,2044,0,
Oahu_CentralTrackingPV_PV_17,2045,8.011867143,CentralTrackingPV
Oahu_CentralTrackingPV_PV_17,2046,0,
Oahu_CentralTrackingPV_PV_17,2047,0,
Oahu_CentralTrackingPV_PV_17,2048,0,
Oahu_CentralTrackingPV_PV_17,2049,0,
Oahu_CentralTrackingPV_PV_17,2050,0,
Oahu_CentralTrackingPV_PV_18,2020,0,
Oahu_CentralTrackingPV_PV_18,2021,0,
Oahu_CentralTrackingPV_PV_18,2022,0,
Oahu_CentralTrackingPV_PV_18,2023,0,
Oahu_CentralTrackingPV_PV_18,2024,0,
Oahu_CentralTrackingPV_PV_18,2025,0,
Oahu_CentralTrackingPV_PV_18,2026,0,
Oahu_CentralTrackingPV_PV_18,2027,0,
Oahu_CentralTrackingPV_PV_18,2028,0,
Oahu_CentralTrackingPV_PV_18,2029,0,
Oahu_CentralTrackingPV_PV_18,2030,0,
Oahu_CentralTrackingPV_PV_18,2031,0,
Oahu_CentralTrackingPV_PV_18,2032,0,
Oahu_CentralTrackingPV_PV_18,2033,0,
Oahu_CentralTrackingPV_PV_18,2034,0,
Oahu_CentralTrackingPV_PV_18,2035,0,
Oahu_CentralTrackingPV_PV_18,2036,0,
Oahu_CentralTrackingPV_PV_18,2037,0,
Oahu_CentralTrackingPV_PV_18,2038,0,
Oahu_CentralTrackingPV_PV_18,2039,0,
Oahu_CentralTrackingPV_PV_18,2040,0,
Oahu_CentralTrackingPV_PV_18,2041,0,
Oahu_CentralTrackingPV_PV_18,2042,0,
Oahu_CentralTrackingPV_PV_18,2043,0,
Oahu_CentralTrackingPV_PV_18,2044,0,
Oahu_CentralTrackingPV_PV_18,2045,0,
Oahu_CentralTrackingPV_PV_18,2046,0,
Oahu_CentralTrackingPV_PV_18,2047,0,
Oahu_CentralTrackingPV_PV_18,2048,0,
Oahu_CentralTrackingPV_PV_18,2049,0,
Oahu_CentralTrackingPV_PV_18,2050,0,
Oahu_DistBattery,2020,38.097,DistBattery
Oahu_DistBattery,2021,12.968,DistBattery
Oahu_DistBattery,2022,9.693,DistBattery
Oahu_DistBattery,2023,3.135,DistBattery
Oahu_DistBattery,2024,3.732,DistBattery
Oahu_DistBattery,2025,4.542,DistBattery
Oahu_DistBattery,2026,5.324,DistBattery
Oahu_DistBattery,2027,6.115,DistBattery
Oahu_DistBattery,2028,6.719,DistBattery
Oahu_DistBattery,2029,7.316,DistBattery
Oahu_DistBattery,2030,7.913,DistBattery
Oahu_DistBattery,2031,8.355,DistBattery
Oahu_DistBattery,2032,8.723,DistBattery
Oahu_DistBattery,2033,9.006,DistBattery
Oahu_DistBattery,2034,9.315,DistBattery
Oahu_DistBattery,2035,47.587,DistBattery
Oahu_DistBattery,2036,22.524,DistBattery
Oahu_DistBattery,2037,19.381,DistBattery
Oahu_DistBattery,2038,12.912,DistBattery
Oahu_DistBattery,2039,13.559,DistBattery
Oahu_DistBattery,2040,14.416,DistBattery
Oahu_DistBattery,2041,15.263,DistBattery
Oahu_DistBattery,2042,16.213,DistBattery
Oahu_DistBattery,2043,16.957,DistBattery
Oahu_DistBattery,2044,17.686,DistBattery
Oahu_DistBattery,2045,18.391,DistBattery
Oahu_DistBattery,2046,8.355,DistBattery
Oahu_DistBattery,2047,8.723,DistBattery
Oahu_DistBattery,2048,9.006,DistBattery
Oahu_DistBattery,2049,9.315,DistBattery
Oahu_DistBattery,2050,47.587,DistBattery
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2020,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2021,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2022,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2023,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2024,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2025,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2026,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2027,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2028,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2029,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2030,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2031,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2032,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2033,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2034,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2035,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2036,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2037,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2038,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2039,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2040,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2041,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2042,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2043,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2044,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2045,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2046,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2047,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2048,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2049,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2050,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2013,9.887031161,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2014,5.787530435,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2015,3.250419754,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2016,6.792647766,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2017,6.764277519,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2018,14.31278973,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2019,2.889712325,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2020,25.43595309,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2021,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2022,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2023,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2024,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2025,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2026,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2027,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2028,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2029,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2030,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2031,26.06922427,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2032,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2033,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2034,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2035,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2036,32.785,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2037,33.175,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2038,2.051353966,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2039,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2040,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2041,6.753287015,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2042,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2043,9.887031161,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2044,5.787530435,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2045,3.250419754,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2046,6.792647766,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2047,6.764277519,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2048,14.31278973,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2049,2.889712325,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2050,25.43595309,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2013,38.90296884,
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2014,22.77246956,
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2015,12.78958025,
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2016,26.72735223,
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2017,26.61572248,
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2018,56.31721027,
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2019,11.37028767,
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2020,100.0840469,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2021,29.51,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2022,22.835,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2023,19.168,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2024,23.087,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2025,24.322,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2026,25.888,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2027,27.24,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2028,28.387,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2029,29.693,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2030,30.522,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2031,5.250775731,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2032,32.234,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2033,32.42,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2034,32.98,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2035,33.219,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2036,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2037,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2038,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2039,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2040,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2041,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2042,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2043,38.90296884,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2044,22.77246956,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2045,12.78958025,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2046,26.72735223,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2047,26.61572248,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2048,56.31721027,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2049,11.37028767,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2050,100.0840469,DistPV
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2020,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2021,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2022,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2023,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2024,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2025,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2026,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2027,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2028,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2029,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2030,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2031,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2032,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2033,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2034,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2035,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2036,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2037,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2038,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2039,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2041,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2042,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2043,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2044,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2046,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2047,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2048,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2049,0,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2050,0,
Oahu_H-Power,1989,73,
Oahu_Hawaii_Cogen,1982,12.2,
Oahu_IC_Barge,2020,0,
Oahu_IC_Barge,2021,0,
Oahu_IC_Barge,2022,0,
Oahu_IC_Barge,2023,0,
Oahu_IC_Barge,2024,0,
Oahu_IC_Barge,2025,0,
Oahu_IC_Barge,2026,0,
Oahu_IC_Barge,2027,0,
Oahu_IC_Barge,2028,0,
Oahu_IC_Barge,2029,0,
Oahu_IC_Barge,2030,0,
Oahu_IC_Barge,2031,0,
Oahu_IC_Barge,2032,0,
Oahu_IC_Barge,2033,0,
Oahu_IC_Barge,2034,0,
Oahu_IC_Barge,2035,0,
Oahu_IC_Barge,2036,0,
Oahu_IC_Barge,2037,0,
Oahu_IC_Barge,2038,0,
Oahu_IC_Barge,2039,0,
Oahu_IC_Barge,2040,0,
Oahu_IC_Barge,2041,0,
Oahu_IC_Barge,2042,0,
Oahu_IC_Barge,2043,0,
Oahu_IC_Barge,2044,0,
Oahu_IC_Barge,2045,0,
Oahu_IC_Barge,2046,0,
Oahu_IC_Barge,2047,0,
Oahu_IC_Barge,2048,0,
Oahu_IC_Barge,2049,0,
Oahu_IC_Barge,2050,0,
Oahu_IC_MCBH,2020,0,
Oahu_IC_MCBH,2021,0,
Oahu_IC_MCBH,2022,0,
Oahu_IC_MCBH,2023,0,
Oahu_IC_MCBH,2024,0,
Oahu_IC_MCBH,2025,0,
Oahu_IC_MCBH,2026,0,
Oahu_IC_MCBH,2027,0,
Oahu_IC_MCBH,2028,0,
Oahu_IC_MCBH,2029,0,
Oahu_IC_MCBH,2030,0,
Oahu_IC_MCBH,2031,0,
Oahu_IC_MCBH,2032,0,
Oahu_IC_MCBH,2033,0,
Oahu_IC_MCBH,2034,0,
Oahu_IC_MCBH,2035,0,
Oahu_IC_MCBH,2036,0,
Oahu_IC_MCBH,2037,0,
Oahu_IC_MCBH,2038,0,
Oahu_IC_MCBH,2039,0,
Oahu_IC_MCBH,2040,0,
Oahu_IC_MCBH,2041,0,
Oahu_IC_MCBH,2042,0,
Oahu_IC_MCBH,2043,0,
Oahu_IC_MCBH,2044,0,
Oahu_IC_MCBH,2045,0,
Oahu_IC_MCBH,2046,0,
Oahu_IC_MCBH,2047,0,
Oahu_IC_MCBH,2048,0,
Oahu_IC_MCBH,2049,0,
Oahu_IC_MCBH,2050,0,
Oahu_IC_Schofield,2018,48.84,
Oahu_IC_Schofield,2020,0,
Oahu_IC_Schofield,2021,0,
Oahu_IC_Schofield,2022,0,
Oahu_IC_Schofield,2023,0,
Oahu_IC_Schofield,2024,0,
Oahu_IC_Schofield,2025,0,
Oahu_IC_Schofield,2026,0,
Oahu_IC_Schofield,2027,0,
Oahu_IC_Schofield,2028,0,
Oahu_IC_Schofield,2029,0,
Oahu_IC_Schofield,2030,0,
Oahu_IC_Schofield,2031,0,
Oahu_IC_Schofield,2032,0,
Oahu_IC_Schofield,2033,0,
Oahu_IC_Schofield,2034,0,
Oahu_IC_Schofield,2035,0,
Oahu_IC_Schofield,2036,0,
Oahu_IC_Schofield,2037,0,
Oahu_IC_Schofield,2038,0,
Oahu_IC_Schofield,2039,0,
Oahu_IC_Schofield,2040,0,
Oahu_IC_Schofield,2041,0,
Oahu_IC_Schofield,2042,0,
Oahu_IC_Schofield,2043,0,
Oahu_IC_Schofield,2044,0,
Oahu_IC_Schofield,2045,0,
Oahu_IC_Schofield,2046,0,
Oahu_IC_Schofield,2047,0,
Oahu_IC_Schofield,2048,0,
Oahu_IC_Schofield,2049,0,
Oahu_IC_Schofield,2050,0,
Oahu_Kahe_1,1963,82.1,
Oahu_Kahe_2,1964,82.1,
Oahu_Kahe_3,1970,86.1,
Oahu_Kahe_4,1972,85.3,
Oahu_Kahe_5,1974,134.3,
Oahu_Kahe_6,1981,134.4,
Oahu_Kalaeloa_CC1,1989,90,
Oahu_Kalaeloa_CC2,1991,90,
Oahu_Kalaeloa_CC3,1991,28,
Oahu_OffshoreWind_OffWind,2020,0,
Oahu_OffshoreWind_OffWind,2021,0,
Oahu_OffshoreWind_OffWind,2022,0,
Oahu_OffshoreWind_OffWind,2023,0,
Oahu_OffshoreWind_OffWind,2024,0,
Oahu_OffshoreWind_OffWind,2025,0,
Oahu_OffshoreWind_OffWind,2026,0,
Oahu_OffshoreWind_OffWind,2027,0,
Oahu_OffshoreWind_OffWind,2028,0,
Oahu_OffshoreWind_OffWind,2029,0,
Oahu_OffshoreWind_OffWind,2030,0,
Oahu_OffshoreWind_OffWind,2031,0,
Oahu_OffshoreWind_OffWind,2032,0,
Oahu_OffshoreWind_OffWind,2033,0,
Oahu_OffshoreWind_OffWind,2034,0,
Oahu_OffshoreWind_OffWind,2035,0,
Oahu_OffshoreWind_OffWind,2036,0,
Oahu_OffshoreWind_OffWind,2037,0,
Oahu_OffshoreWind_OffWind,2038,0,
Oahu_OffshoreWind_OffWind,2039,0,
Oahu_OffshoreWind_OffWind,2040,0,
Oahu_OffshoreWind_OffWind,2041,0,
Oahu_OffshoreWind_OffWind,2042,0,
Oahu_OffshoreWind_OffWind,2043,0,
Oahu_OffshoreWind_OffWind,2044,139.4519504,OffshoreWind
Oahu_OffshoreWind_OffWind,2045,139.4519504,
Oahu_OffshoreWind_OffWind,2046,138.3254696,
Oahu_OffshoreWind_OffWind,2047,138.3254696,
Oahu_OffshoreWind_OffWind,2048,138.3254696,
Oahu_OffshoreWind_OffWind,2049,138.3254696,
Oahu_OffshoreWind_OffWind,2050,138.3254696,
Oahu_OnshoreWind_OnWind_101,2020,0,
Oahu_OnshoreWind_OnWind_101,2021,0,
Oahu_OnshoreWind_OnWind_101,2022,0,
Oahu_OnshoreWind_OnWind_101,2023,0,
Oahu_OnshoreWind_OnWind_101,2024,0,
Oahu_OnshoreWind_OnWind_101,2025,0,
Oahu_OnshoreWind_OnWind_101,2026,0,
Oahu_OnshoreWind_OnWind_101,2027,0,
Oahu_OnshoreWind_OnWind_101,2028,0,
Oahu_OnshoreWind_OnWind_101,2029,0,
Oahu_OnshoreWind_OnWind_101,2030,0,
Oahu_OnshoreWind_OnWind_101,2031,0,
Oahu_OnshoreWind_OnWind_101,2032,0,
Oahu_OnshoreWind_OnWind_101,2033,0,
Oahu_OnshoreWind_OnWind_101,2034,0,
Oahu_OnshoreWind_OnWind_101,2035,0,
Oahu_OnshoreWind_OnWind_101,2036,0,
Oahu_OnshoreWind_OnWind_101,2037,0,
Oahu_OnshoreWind_OnWind_101,2038,0,
Oahu_OnshoreWind_OnWind_101,2039,0,
Oahu_OnshoreWind_OnWind_101,2040,0,
Oahu_OnshoreWind_OnWind_101,2041,0,
Oahu_OnshoreWind_OnWind_101,2042,0,
Oahu_OnshoreWind_OnWind_101,2043,0,
Oahu_OnshoreWind_OnWind_101,2044,0,
Oahu_OnshoreWind_OnWind_101,2045,0,
Oahu_OnshoreWind_OnWind_101,2046,0,
Oahu_OnshoreWind_OnWind_101,2047,0,
Oahu_OnshoreWind_OnWind_101,2048,0,
Oahu_OnshoreWind_OnWind_101,2049,0,
Oahu_OnshoreWind_OnWind_101,2050,0,
Oahu_OnshoreWind_OnWind_102,2020,0,
Oahu_OnshoreWind_OnWind_102,2021,0,
Oahu_OnshoreWind_OnWind_102,2022,0,
Oahu_OnshoreWind_OnWind_102,2023,0,
Oahu_OnshoreWind_OnWind_102,2024,0,
Oahu_OnshoreWind_OnWind_102,2025,0,
Oahu_OnshoreWind_OnWind_102,2026,0,
Oahu_OnshoreWind_OnWind_102,2027,0,
Oahu_OnshoreWind_OnWind_102,2028,0,
Oahu_OnshoreWind_OnWind_102,2029,0,
Oahu_OnshoreWind_OnWind_102,2030,0,
Oahu_OnshoreWind_OnWind_102,2031,0,
Oahu_OnshoreWind_OnWind_102,2032,0,
Oahu_OnshoreWind_OnWind_102,2033,0,
Oahu_OnshoreWind_OnWind_102,2034,0,
Oahu_OnshoreWind_OnWind_102,2035,0,
