LOAD_ZONE,VEHICLE_TYPE,BID_NUM,TIMEPOINT,ev_bid_by_type
Oahu,All_Gasoline_Vehicles,3,450700,172.183585246443
Oahu,All_Gasoline_Vehicles,3,450704,705.12402420428
Oahu,All_Gasoline_Vehicles,3,450708,785.241844398219
Oahu,All_Gasoline_Vehicles,3,450712,170.162546856069
Oahu,All_Gasoline_Vehicles,3,450716,226.412538347575
Oahu,All_Gasoline_Vehicles,3,450720,15.7994268312123
Oahu,All_Gasoline_Vehicles,4,250700,28.762706154463
Oahu,All_Gasoline_Vehicles,4,250704,137.923014471977
Oahu,All_Gasoline_Vehicles,4,250708,302.804044373131
Oahu,All_Gasoline_Vehicles,4,250712,561.953514446057
Oahu,All_Gasoline_Vehicles,4,250716,523.049282080287
Oahu,All_Gasoline_Vehicles,4,250720,520.431404357882
Oahu,All_Gasoline_Vehicles,4,450700,28.762706154463
Oahu,All_Gasoline_Vehicles,4,450704,137.923014471977
Oahu,All_Gasoline_Vehicles,4,450708,302.804044373131
Oahu,All_Gasoline_Vehicles,4,450712,561.953514446057
Oahu,All_Gasoline_Vehicles,4,450716,523.049282080287
Oahu,All_Gasoline_Vehicles,4,450720,520.431404357882
Oahu,All_Gasoline_Vehicles,5,250700,206.982499782316
Oahu,All_Gasoline_Vehicles,5,250704,15.1955988094999
Oahu,All_Gasoline_Vehicles,5,250708,102.919877099093
Oahu,All_Gasoline_Vehicles,5,250712,269.148650995344
Oahu,All_Gasoline_Vehicles,5,250716,804.335401725357
Oahu,All_Gasoline_Vehicles,5,250720,676.341937472187
Oahu,All_Gasoline_Vehicles,5,450700,206.982499782316
Oahu,All_Gasoline_Vehicles,5,450704,15.1955988094999
Oahu,All_Gasoline_Vehicles,5,450708,102.919877099093
Oahu,All_Gasoline_Vehicles,5,450712,269.148650995344
Oahu,All_Gasoline_Vehicles,5,450716,804.335401725357
Oahu,All_Gasoline_Vehicles,5,450720,676.341937472187
Oahu,All_Gasoline_Vehicles,6,250700,217.133650782599
Oahu,All_Gasoline_Vehicles,6,250704,120.535350905616
Oahu,All_Gasoline_Vehicles,6,250708,45.3826844206757
Oahu,All_Gasoline_Vehicles,6,250712,179.627156912628
Oahu,All_Gasoline_Vehicles,6,250716,236.379267111391
Oahu,All_Gasoline_Vehicles,6,250720,1275.86585575089
Oahu,All_Gasoline_Vehicles,6,450700,217.133650782599
Oahu,All_Gasoline_Vehicles,6,450704,120.535350905616
Oahu,All_Gasoline_Vehicles,6,450708,45.3826844206757
Oahu,All_Gasoline_Vehicles,6,450712,179.627156912628
Oahu,All_Gasoline_Vehicles,6,450716,236.379267111391
Oahu,All_Gasoline_Vehicles,6,450720,1275.86585575089
