regional_fuel_market,fuel,tier,period,unit_cost,max_avail_at_cost,fixed_cost,max_age
Hawaii_LNG,LNG,bulk_10,2043,13.363548007896,51113806.0,1.27906440668774,10.0000000000000000
Hawaii_LNG,LNG,bulk_10,2044,13.555523977902,51113806.0,1.27906440668774,10.0000000000000000
Hawaii_LNG,LNG,bulk_10,2045,13.75348544316,51113806.0,1.27906440668774,10.0000000000000000
Hawaii_LNG,LNG,bulk_10,2046,13.925174334204,51113806.0,1.27906440668774,10.0000000000000000
Hawaii_LNG,LNG,bulk_10,2047,14.15731398078,51113806.0,1.27906440668774,10.0000000000000000
Hawaii_LNG,LNG,bulk_10,2048,14.375684078604,51113806.0,1.27906440668774,10.0000000000000000
Hawaii_LNG,LNG,bulk_10,2049,14.574220272144,51113806.0,1.27906440668774,10.0000000000000000
Hawaii_LNG,LNG,bulk_10,2050,14.735372885916,51113806.0,1.27906440668774,10.0000000000000000
Hawaii_LNG,LNG,bulk_15,2020,8.415942418596,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2021,8.84102706486,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2022,9.163236708306,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2023,9.345380840886,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2024,9.571332810768,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2025,9.806770312674,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2026,10.029292812138,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2027,10.193660070048,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2028,10.409333146296,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2029,10.621656564168,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2030,10.771655615028,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2031,10.981514377218,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2032,11.151198993456,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2033,11.406358363662,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2034,11.593734739854,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2035,11.790532336152,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2036,12.001501124766,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2037,12.178119327174,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2038,12.376910728896,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2039,12.584236172574,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2040,12.763368930186,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2041,12.920805729144,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2042,13.202154734304,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2043,13.363548007896,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2044,13.555523977902,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2045,13.75348544316,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2046,13.925174334204,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2047,14.15731398078,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2048,14.375684078604,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2049,14.574220272144,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_15,2050,14.735372885916,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_20,2020,8.415942418596,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2021,8.84102706486,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2022,9.163236708306,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2023,9.345380840886,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2024,9.571332810768,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2025,9.806770312674,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2026,10.029292812138,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2027,10.193660070048,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2028,10.409333146296,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2029,10.621656564168,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2030,10.771655615028,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2031,10.981514377218,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2032,11.151198993456,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2033,11.406358363662,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2034,11.593734739854,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2035,11.790532336152,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2036,12.001501124766,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2037,12.178119327174,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2038,12.376910728896,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2039,12.584236172574,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2040,12.763368930186,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2041,12.920805729144,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2042,13.202154734304,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2043,13.363548007896,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2044,13.555523977902,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2045,13.75348544316,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2046,13.925174334204,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2047,14.15731398078,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2048,14.375684078604,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2049,14.574220272144,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2050,14.735372885916,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_25,2020,8.415942418596,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2021,8.84102706486,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2022,9.163236708306,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2023,9.345380840886,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2024,9.571332810768,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2025,9.806770312674,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2026,10.029292812138,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2027,10.193660070048,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2028,10.409333146296,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2029,10.621656564168,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2030,10.771655615028,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2031,10.981514377218,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2032,11.151198993456,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2033,11.406358363662,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2034,11.593734739854,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2035,11.790532336152,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2036,12.001501124766,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2037,12.178119327174,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2038,12.376910728896,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2039,12.584236172574,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2040,12.763368930186,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2041,12.920805729144,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2042,13.202154734304,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2043,13.363548007896,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2044,13.555523977902,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2045,13.75348544316,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2046,13.925174334204,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2047,14.15731398078,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2048,14.375684078604,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2049,14.574220272144,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2050,14.735372885916,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,container_05,2020,10.604229502272,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2021,10.696191692676,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2022,10.692440793636,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2023,10.743751821012,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2024,10.894272538632,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2025,11.247484847172,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2026,11.630685275664,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2027,11.870625201288,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2028,12.009403697676,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2029,12.02893062378,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2030,11.95615364622,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2031,11.882715493236,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2032,11.912234750808,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2033,12.010695850608,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2034,12.08626693008,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2035,12.07798634364,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2036,12.071333265936,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2037,12.143334633864,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2038,12.187790734308,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2039,12.202724398452,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2040,12.20892609678,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2041,12.206106565044,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2042,12.241959438156,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2043,12.2684557254,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2044,12.289843796748,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2045,12.32435365728,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2046,12.379537964724,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2047,12.450118441236,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2048,12.499185286644,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2049,12.530654693844,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_05,2050,12.605024214132,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_10,2020,10.604229502272,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2021,10.696191692676,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2022,10.692440793636,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2023,10.743751821012,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2024,10.894272538632,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2025,11.247484847172,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2026,11.630685275664,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2027,11.870625201288,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2028,12.009403697676,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2029,12.02893062378,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2030,11.95615364622,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2031,11.882715493236,34757388.08,1.03256313831702,10.0000000000000000
